objectId,Place_Name,ACL,Latitude,updatedAt,Longitude,createdAt
gGvUR0ACYK,Brossard Northeast,null,45.4424,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.4231,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
v56DeXdjSz,Saint-Lambert South,null,45.481,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.497,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
5llcvdmVBM,Brossard Southwest,null,45.4455,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.4841,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
kGROm2PdgJ,Ch�teauguay North,null,45.3691,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.7216,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
ZRkr6qsBv8,Delson,null,45.3668,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5492,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
6DoIQ4LkPy,Beauharnois,null,45.3168,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.8659,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
Z7tnC5JIHT,Sainte-Catherine,null,45.4001,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5825,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
5DgYK4RPQY,La Prairie,null,45.4168,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.4992,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
EEkxQxuhtY,Centre-du-Qu�bec-Est (Saint-Val�re),null,46.0119,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.7199,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
slmUwZAEVH,Salaberry-de-Valleyfield North,null,45.2702,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-74.0482,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
eVv0DPHZZl,Plessisville,null,46.2186,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.762,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
qzRmJBUACT,Saint-Constant,null,45.3668,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5659,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
C09SoyFKbe,Salaberry-de-Valleyfield South,null,45.2409,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-74.1098,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
kr3FnKP28a,Mercier,null,45.3168,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.7492,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
AlrEp6aL4T,Drummondville Southeast,null,45.8152,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.4027,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
NoyNeU1h7x,Bas-St-Laurent-Ouest (Trois-Pistoles),null,47.7136,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-69.1658,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
u2To5dc0px,Gasp�sie-Sud (New Richmond),null,48.3429,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.5961,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
YztYpCFMBV,Victoriaville Central,null,46.0529,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.9477,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
ClSgvBhKpB,Centre-du-Qu�bec-Sud (Warwick),null,45.8382,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.9542,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
9CS1nnCKaY,Drummondville Central,null,45.8893,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.5055,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
1D4uRcFmuS,Gasp�sie-Nord (Grande-Vall�e),null,48.9182,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.3736,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
8GIGGhtSC2,Ch�teauguay South,null,45.3526,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.7305,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
VIxJgYVicN,Nicolet,null,46.2168,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.6158,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
OVK9pOXC6W,Centre-du-Qu�bec-Nord (Daveluyville),null,46.179,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.1569,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
VtZj3v2st8,Drummondville Northwest,null,45.9099,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.5289,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
fJGypQf68x,Charlesbourg South,null,46.8528,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.2573,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
aPESAdGTce,Victoriaville Northwest,null,46.0828,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.9728,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
jKu2Bq6Ymh,Centre-du-Qu�bec-Ouest (Saint-Bonaventure),null,45.8567,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.6966,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
wgsdRTlTlv,Le Fjord (Forestville),null,49.0143,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-69.6231,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
OJXuDVDDxu,Vaudreuil-Dorion,null,45.4001,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-74.0325,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
wJzUF2wBTX,Appalaches (La Pocati�re),null,46.798,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-70.3288,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
pS2H3pKMxQ,Manicouagan (Baie-Trinit�),null,49.3795,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.8948,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
41QF3s4qjf,Chaudi�re-Sud (Disraeli),null,46.0988,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.1248,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
rV9sqPmE0t,R�gion de Beauce (Saint-Prosper-De-Dorchester),null,45.9718,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-70.6565,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
OnHFEoAbxO,L'Erable (Nantes),null,45.6242,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.0191,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
WASDdQCOZx,Cap-aux-Meules,null,47.4501,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.9913,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
Lr0z0SU4om,Gasp�sie-Ouest (Causapscal),null,48.5246,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.0565,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
89DqcXSOpC,Beauport South,null,46.8588,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.192,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
I3iPx3uLyC,Bas-St-Laurent-Est (Sainte-Luce),null,48.159,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-68.1951,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
p2toAdSc4v,Saguenay-Lac-St-Jean (Alouette),null,50.1719,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-70.6283,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
elXfw76vZz,Beauport Central,null,46.8801,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.196,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
1kuiAd5ouL,Sainte-Foy Southeast,null,46.7589,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.298,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
M34hImVvQx,Chaudi�re-Nord (Saint-Joseph-De-Beauce),null,46.4526,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.4397,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
NLt5hp8flg,Cap-Rouge,null,46.7507,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.3562,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
pP93WbCOzd,Jean-Talon Southeast,null,46.8765,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.2839,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
UDRw0UUJk3,Jean-Talon Northeast,null,46.922,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.3056,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
vrTgWGjMao,Jean-Talon West,null,46.9137,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.3398,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
c0MqH3IiJg,Loretteville South,null,46.8505,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.3357,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
piboZUgSxI,St-Augustin-De-Desmaures,null,46.7406,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.4513,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
lp24b5Qai3,R�gion de Mistassini (Chambord),null,49.834,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.2623,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
U8b0DQbDn5,Sainte-Foy West,null,46.7749,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.3344,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
tK8Kiia0Gk,Beauport North,null,46.9263,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.2258,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
5FcJGGr9zE,Loretteville North,null,46.8751,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.392,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
lVTvxlSNzm,L'Ancienne-Lorette Southwest,null,46.7903,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.4157,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
mUJNLkWgf2,Val-B�lair South,null,46.8315,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.4429,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
2fOrgBu3bD,Sainte-Foy Northeast,null,46.7823,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.2882,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
PkvhpNyfnf,Charlesbourg North,null,46.8895,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.2545,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
48XVOQgVcs,Saint-�mile,null,46.8779,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.3408,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
MpARDr8mwx,Lac-Saint-Charles,null,46.9242,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.3958,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
UvpAcwPX4P,Sept-�les Southeast,null,50.8558,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.0511,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
ur4jtS30CB,Degelis,null,47.5473,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-68.6431,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
6TaoMIJ8St,Lac-Megantic,null,45.5834,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-70.8823,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
xkaJHuA0mI,Baie-Comeau Northeast,null,51.0872,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-68.632,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
RHB9fBO5ER,Saint-Redempteur,null,46.688,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.3028,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
mmmLqYLkzU,Les �les-De-La-Madeleine,null,47.3999,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-61.7996,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
MjJ4M7Gdrs,Victoriaville South,null,46.016,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.9561,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
GV6n0mln7m,Saint-Raymond,null,47.2374,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.8763,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
jPDibmybCe,Sainte-Anne-Des-Monts,null,48.9711,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.3082,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
7Baz21vrRk,Baie-Comeau Southwest,null,50.3474,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-69.0411,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
vUE5Ajpdoi,Val-B�lair North,null,46.8603,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.4752,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
ls58sxKzJx,Saint-Etienne-De-Lauzon,null,46.6358,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.3098,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
bglcfYj46i,Pintendre,null,46.7701,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.0906,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
QzbLNNAdVQ,Black Lake,null,46.07,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.4393,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
cEtYoJ5gpH,Victoriaville East,null,46.0264,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.8719,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
XID8dEolvH,Charny,null,46.7151,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.2612,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
gbIw7CfAJJ,Saint-Jean-Chrysostome,null,46.6901,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.1849,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
pC1FE7gLw7,Chicoutimi East,null,48.4187,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.0417,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
si5DDgedUr,Saint-Nicolas,null,46.6842,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.3827,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
r6PAGVEGVM,La Baie,null,48.3398,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-70.8893,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
Zwjivj52R8,Chicoutimi North,null,48.445,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.1025,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
FZZwHVA3ss,Cap-de-la-Madeleine West,null,46.4176,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.6372,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
JlQgA8NImR,Jonqui�re Northeast,null,48.4294,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.1774,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
FYpQtKHf9y,Jonqui�re Central,null,48.3199,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.4149,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
KhmGf4xTWw,Laterri�re,null,48.2007,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.1426,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
D3bDBzGweE,Chicoutimi Southwest,null,48.3689,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.1175,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
B4RFK8fPI9,Jonqui�re Southeast,null,48.3975,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.1527,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
ILupUe1TDs,Jonqui�re Southwest,null,48.3701,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.2358,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
qmaHZOOEYl,M�tabetchouan-Lac-a-la-Croix,null,47.8076,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.5907,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
bE0Hu05G9Z,Chicoutimi West,null,48.4175,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.1031,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
6FUYFKodeZ,Trois-Rivi�res Northeast,null,46.3458,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.5716,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
BTg0Dh5LKJ,Jonqui�re Northwest,null,48.4381,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.2642,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
aa5lVzP2eL,Jonqui�re West,null,48.4233,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.3629,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
Jy8ByNFuEi,Cap-de-la-Madeleine Northeast,null,46.4098,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.4908,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
IRyOrCaNLr,Shawinigan Central,null,46.5564,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.7198,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
JkQ39STQqC,Trois-Rivi�res West,null,46.3922,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.6725,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
Dht6dW3xhV,Becancour,null,46.3334,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.4324,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
H6DE3o4btI,Reserved (Santa Claus),null,90,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),0,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
4ng5eoekpk,Akwesasne Region (Akwesasne),null,45.6986,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5025,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
M5rU1IdznG,Mercier Southeast,null,45.5779,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5304,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
BmnXy0ErcA,Cap-de-la-Madeleine Central and southeast,null,46.3877,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.5357,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
e8KiuzpJ3Y,Grand-M�re,null,46.6315,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.737,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
fhwaiu8HKh,Trois-Rivi�res Central,null,46.3668,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.6168,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
Bx6tdJIiVe,Shawinigan Northwest,null,46.6098,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.8266,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
3ikCxHs7l6,Trois-Rivi�res South,null,46.316,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.6833,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
0Cjjre3B0G,Rivi�re-Des-Prairies Southwest,null,45.6342,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5842,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
NYCIuREgga,Shawinigan Southeast,null,46.5068,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.7436,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
7lFNrUzKtZ,Trois-Rivi�res East,null,46.3695,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.6789,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
6ysbSV1E93,Saint-L�onard West,null,45.5864,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.6082,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
A3G8kVKmD4,Rosemont North,null,45.573,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5701,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
FsAdpYUAZ9,Saint-L�onard Southeast,null,45.5808,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5825,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
MWMLkt7ljR,Outremont,null,45.5168,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.6072,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
uDMXKTNV1K,Plateau Mont-Royal North Central,null,45.5302,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5831,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
FjrEhiqg3e,Pointe-Aux-Trembles,null,45.6753,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5016,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
9xH4Sc1JQQ,Centre-Sud North,null,45.5307,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5547,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
wG7sdz7DcG,Saint-Michel West,null,45.5694,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.6221,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
ZXu5qGhHro,Maisonneuve,null,45.5585,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5386,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
gauumaiBQt,Rivi�re-des-Prairies Northeast,null,45.6656,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5367,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
iN9IEKC5e1,Mercier West,null,45.5883,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5572,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
I3PNIGVyYm,Hochelaga,null,45.5442,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5468,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
DA7DqsW7XP,Mercier North,null,45.6043,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5178,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
yAxKgZ2GLs,Anjou East,null,45.6097,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5472,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
fjnjmoWjsy,Rosemont Central,null,45.5583,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5701,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
gOXaaXgsBs,Petite-Patrie Northeast,null,45.5438,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5927,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
xDISAlgBSB,Rosemont South,null,45.5486,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5788,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
